iso,name,hash
AT,Rabenstein an der Pielach,AT-Rabenstein an der Pielach
AT,Rabensburg,AT-Rabensburg
AT,Raasdorf,AT-Raasdorf
AT,Raach am Hochgebirge,AT-Raach am Hochgebirge
AT,Raabs an der Thaya,AT-Raabs an der Thaya
AT,Raabau,AT-Raabau
AT,Raaba,AT-Raaba
AT,Pyhra,AT-Pyhra
AT,Pusterwald,AT-Pusterwald
AT,Purkersdorf,AT-Purkersdorf
AT,Purgstall,AT-Purgstall
AT,Pulkau,AT-Pulkau
AT,Pühret,AT-Pühret
AT,Puchenstuben,AT-Puchenstuben
AT,Puchberg am Schneeberg,AT-Puchberg am Schneeberg
AT,Puch bei Weiz,AT-Puch bei Weiz
AT,Puch bei Hallein,AT-Puch bei Hallein
AT,Prutz,AT-Prutz
AT,Pruggern,AT-Pruggern
AT,Proleb,AT-Proleb
AT,Prinzersdorf,AT-Prinzersdorf
AT,Prigglitz,AT-Prigglitz
AT,Hofamt Priel,AT-Hofamt Priel
AT,Pressbaum,AT-Pressbaum
AT,Prellenkirchen,AT-Prellenkirchen
AT,Preitenegg,AT-Preitenegg
AT,Pregarten,AT-Pregarten
AT,Preding,AT-Preding
AT,Pramet,AT-Pramet
AT,Prambachkirchen,AT-Prambachkirchen
AT,Pram,AT-Pram
AT,Prägraten,AT-Prägraten
AT,Poysdorf,AT-Poysdorf
AT,Potzneusiedl,AT-Potzneusiedl
AT,Pöttsching,AT-Pöttsching
AT,Pötting,AT-Pötting
AT,Pottenstein,AT-Pottenstein
AT,Pottendorf,AT-Pottendorf
AT,Pöttelsdorf,AT-Pöttelsdorf
AT,Poppendorf,AT-Poppendorf
AT,Pöls,AT-Pöls
AT,Polling in Tirol,AT-Polling in Tirol
AT,Pöllauberg,AT-Pöllauberg
AT,Pöllau,AT-Pöllau
AT,Pöggstall,AT-Pöggstall
AT,Poggersdorf,AT-Poggersdorf
AT,Podersdorf am See,AT-Podersdorf am See
AT,Pöchlarn,AT-Pöchlarn
AT,Plainfeld,AT-Plainfeld
AT,Pitzenberg,AT-Pitzenberg
AT,Pitten,AT-Pitten
AT,Pitschgau,AT-Pitschgau
AT,Pistorf,AT-Pistorf
AT,Pirka,AT-Pirka
AT,Piringsdorf,AT-Piringsdorf
AT,Pirching am Traubenberg,AT-Pirching am Traubenberg
AT,Pinkafeld,AT-Pinkafeld
AT,Pinggau,AT-Pinggau
AT,Pillichsdorf,AT-Pillichsdorf
AT,Pill,AT-Pill
AT,Pilgersdorf,AT-Pilgersdorf
AT,Piesendorf,AT-Piesendorf
AT,Pierbach,AT-Pierbach
AT,Pichl bei Wels,AT-Pichl bei Wels
AT,Piberegg,AT-Piberegg
AT,Pians,AT-Pians
AT,Pfunds,AT-Pfunds
AT,Pfons,AT-Pfons
AT,Pflach,AT-Pflach
AT,Pfarrkirchen im Mühlkreis,AT-Pfarrkirchen im Mühlkreis
AT,Pfarrkirchen bei Bad Hall,AT-Pfarrkirchen bei Bad Hall
AT,Pfaffstätten,AT-Pfaffstätten
AT,Pfaffing,AT-Pfaffing
AT,Pfaffenhofen,AT-Pfaffenhofen
AT,Peuerbach,AT-Peuerbach
AT,Petzenkirchen,AT-Petzenkirchen
AT,Petronell-Carnuntum,AT-Petronell-Carnuntum
AT,Perwang am Grabensee,AT-Perwang am Grabensee
AT,Pertlstein,AT-Pertlstein
AT,Pernitz,AT-Pernitz
AT,Pernersdorf,AT-Pernersdorf
AT,Pernegg an der Mur,AT-Pernegg an der Mur
AT,Pernegg,AT-Pernegg
AT,Perlsdorf,AT-Perlsdorf
AT,Perg,AT-Perg
AT,Perchtoldsdorf,AT-Perchtoldsdorf
AT,Perchau am Sattel,AT-Perchau am Sattel
AT,Pennewang,AT-Pennewang
AT,Peggau,AT-Peggau
AT,Payerbach,AT-Payerbach
AT,Paudorf,AT-Paudorf
AT,Pattigham,AT-Pattigham
AT,Patsch,AT-Patsch
AT,Paternion,AT-Paternion
AT,Passail,AT-Passail
AT,Pasching,AT-Pasching
AT,Parschlug,AT-Parschlug
AT,Parndorf,AT-Parndorf
AT,Parbasdorf,AT-Parbasdorf
AT,Pamhagen,AT-Pamhagen
AT,Pama,AT-Pama
AT,Palting,AT-Palting
AT,Palfau,AT-Palfau
AT,Paldau,AT-Paldau
AT,Pack,AT-Pack
AT,Pabneukirchen,AT-Pabneukirchen
AT,Oetz,AT-Oetz
AT,Otterthal,AT-Otterthal
AT,Ottenthal,AT-Ottenthal
AT,Ottensheim,AT-Ottensheim
AT,Ottenschlag im Mühlkreis,AT-Ottenschlag im Mühlkreis
AT,Ottenschlag,AT-Ottenschlag
AT,Osterwitz,AT-Osterwitz
AT,Ostermiething,AT-Ostermiething
AT,Ossiach,AT-Ossiach
AT,Oslip,AT-Oslip
AT,Ort im Innkreis,AT-Ort im Innkreis
AT,Orth an der Donau,AT-Orth an der Donau
AT,Opponitz,AT-Opponitz
AT,Oppenberg,AT-Oppenberg
AT,Ollersdorf im Burgenland,AT-Ollersdorf im Burgenland
AT,Olbendorf,AT-Olbendorf
AT,Ohlsdorf,AT-Ohlsdorf
AT,Offenhausen,AT-Offenhausen
AT,Oepping,AT-Oepping
AT,Öblarn,AT-Öblarn
AT,Oberzeiring,AT-Oberzeiring
AT,Oberwölz Stadt,AT-Oberwölz Stadt
AT,Oberweg,AT-Oberweg
AT,Oberwart,AT-Oberwart
AT,Oberwang,AT-Oberwang
AT,Oberwaltersdorf,AT-Oberwaltersdorf
AT,Obervogau,AT-Obervogau
AT,Obervellach,AT-Obervellach
AT,Obertrum am See,AT-Obertrum am See
AT,Obertilliach,AT-Obertilliach
AT,Oberstorcha,AT-Oberstorcha
AT,Obersiebenbrunn,AT-Obersiebenbrunn
AT,Oberschützen,AT-Oberschützen
AT,Oberrettenbach,AT-Oberrettenbach
AT,Oberpullendorf,AT-Oberpullendorf
AT,Pettnau,AT-Pettnau
AT,Oberneukirchen,AT-Oberneukirchen
AT,Oberndorf in Tirol,AT-Oberndorf in Tirol
AT,Oberndorf bei Schwanenstadt,AT-Oberndorf bei Schwanenstadt
AT,Oberndorf bei Salzburg,AT-Oberndorf bei Salzburg
AT,Oberndorf an der Melk,AT-Oberndorf an der Melk
AT,Oberloisdorf,AT-Oberloisdorf
AT,Oberlienz,AT-Oberlienz
AT,Oberkurzheim,AT-Oberkurzheim
AT,Oberhofen im Inntal,AT-Oberhofen im Inntal
AT,Oberhofen am Irrsee,AT-Oberhofen am Irrsee
AT,Oberhaag,AT-Oberhaag
AT,Ober-Grafendorf,AT-Ober-Grafendorf
AT,Oberdrauburg,AT-Oberdrauburg
AT,Oberdorf im Burgenland,AT-Oberdorf im Burgenland
AT,Oberdorf am Hochegg,AT-Oberdorf am Hochegg
AT,Oberalm,AT-Oberalm
AT,Oberaich,AT-Oberaich
AT,Obdach,AT-Obdach
AT,Nüziders,AT-Nüziders
AT,Nußdorf am Haunsberg,AT-Nußdorf am Haunsberg
AT,Nöchling,AT-Nöchling
AT,Nitscha,AT-Nitscha
AT,Nikolsdorf,AT-Nikolsdorf
AT,Niklasdorf,AT-Niklasdorf
AT,Nikitsch,AT-Nikitsch
AT,Niederwölz,AT-Niederwölz
AT,Niederthalheim,AT-Niederthalheim
AT,Niederöblarn,AT-Niederöblarn
AT,Niedernsill,AT-Niedernsill
AT,Niederndorf,AT-Niederndorf
AT,Niederleis,AT-Niederleis
AT,Niederhollabrunn,AT-Niederhollabrunn
AT,Nickelsdorf,AT-Nickelsdorf
AT,Neutal,AT-Neutal
AT,Neustift im Stubaital,AT-Neustift im Stubaital
AT,Neustift bei Güssing,AT-Neustift bei Güssing
AT,Neustift an der Lafnitz,AT-Neustift an der Lafnitz
AT,Neusiedl an der Zaya,AT-Neusiedl an der Zaya
AT,Neusiedl am See,AT-Neusiedl am See
AT,Neunkirchen,AT-Neunkirchen
AT,Neumarkt in Steiermark,AT-Neumarkt in Steiermark
AT,Neumarkt an der Ybbs,AT-Neumarkt an der Ybbs
AT,Neumarkt am Wallersee,AT-Neumarkt am Wallersee
AT,Neulengbach,AT-Neulengbach
AT,Neukirchen bei Lambach,AT-Neukirchen bei Lambach
AT,Neukirchen an der Vöckla,AT-Neukirchen an der Vöckla
AT,Neukirchen am Walde,AT-Neukirchen am Walde
AT,Neukirchen am Großvenediger,AT-Neukirchen am Großvenediger
AT,Neuhofen an der Ybbs,AT-Neuhofen an der Ybbs
AT,Neuhaus,AT-Neuhaus
AT,Neufeld an der Leitha,AT-Neufeld an der Leitha
AT,Neudörfl,AT-Neudörfl
AT,Neudorf bei Staatz,AT-Neudorf bei Staatz
AT,Neudau,AT-Neudau
AT,Neuberg an der Mürz,AT-Neuberg an der Mürz
AT,Nestelbach im Ilztal,AT-Nestelbach im Ilztal
AT,Nestelbach bei Graz,AT-Nestelbach bei Graz
AT,Nesselwängle,AT-Nesselwängle
AT,Nenzing,AT-Nenzing
AT,Neidling,AT-Neidling
AT,Neckenmarkt,AT-Neckenmarkt
AT,Nauders,AT-Nauders
AT,Natters,AT-Natters
AT,Natternbach,AT-Natternbach
AT,Nassereith,AT-Nassereith
AT,Namlos,AT-Namlos
AT,Naas,AT-Naas
AT,Mutters,AT-Mutters
AT,Musau,AT-Musau
AT,Mürzzuschlag,AT-Mürzzuschlag
AT,Mürzsteg,AT-Mürzsteg
AT,Mürzhofen,AT-Mürzhofen
AT,Mureck,AT-Mureck
AT,Münster,AT-Münster
AT,Munderfing,AT-Munderfing
AT,Münchendorf,AT-Münchendorf
AT,Müllendorf,AT-Müllendorf
AT,Muhr,AT-Muhr
AT,Mühlgraben,AT-Mühlgraben
AT,Mühlen,AT-Mühlen
AT,Mühldorf bei Feldbach,AT-Mühldorf bei Feldbach
AT,Mühldorf,AT-Mühldorf
AT,Mühldorf,AT-Mühldorf
AT,Mühlbach am Hochkönig,AT-Mühlbach am Hochkönig
AT,Muggendorf,AT-Muggendorf
AT,Mötz,AT-Mötz
AT,Moschendorf,AT-Moschendorf
AT,Mörtschach,AT-Mörtschach
AT,Mortantsch,AT-Mortantsch
AT,Mörbisch am See,AT-Mörbisch am See
AT,Mooskirchen,AT-Mooskirchen
AT,Moosdorf,AT-Moosdorf
AT,Moosburg,AT-Moosburg
AT,Moosbrunn,AT-Moosbrunn
AT,Mönichwald,AT-Mönichwald
AT,Mönichkirchen,AT-Mönichkirchen
AT,Mondsee,AT-Mondsee
AT,Mönchhof,AT-Mönchhof
AT,Mölbling,AT-Mölbling
AT,Möggers,AT-Möggers
AT,Mogersdorf,AT-Mogersdorf
AT,Modriach,AT-Modriach
AT,Mödling,AT-Mödling
AT,Mittersill,AT-Mittersill
AT,Mitterndorf an der Fischa,AT-Mitterndorf an der Fischa
AT,Mitterlabill,AT-Mitterlabill
AT,Mitterkirchen im Machland,AT-Mitterkirchen im Machland
AT,Mitterdorf im Mürztal,AT-Mitterdorf im Mürztal
AT,Mitterdorf an der Raab,AT-Mitterdorf an der Raab
AT,Mitterbach am Erlaufsee,AT-Mitterbach am Erlaufsee
AT,Mittelberg,AT-Mittelberg
AT,Mistelbach,AT-Mistelbach
AT,Mischendorf,AT-Mischendorf
AT,Mils bei Imst,AT-Mils bei Imst
AT,Miesenbach,AT-Miesenbach
AT,Miesenbach bei Birkfeld,AT-Miesenbach bei Birkfeld
AT,Mieming,AT-Mieming
AT,Mieders,AT-Mieders
AT,Michelhausen,AT-Michelhausen
AT,Micheldorf in Oberösterreich,AT-Micheldorf in Oberösterreich
AT,Micheldorf,AT-Micheldorf
AT,Michaelnbach,AT-Michaelnbach
AT,Michaelerberg,AT-Michaelerberg
AT,Mettersdorf am Saßbach,AT-Mettersdorf am Saßbach
AT,Metnitz,AT-Metnitz
AT,Merkendorf,AT-Merkendorf
AT,Mellach,AT-Mellach
AT,Melk,AT-Melk
AT,Meiningen,AT-Meiningen
AT,Meggenhofen,AT-Meggenhofen
AT,Mayrhofen,AT-Mayrhofen
AT,Mautern in Steiermark,AT-Mautern in Steiermark
AT,Mauterndorf,AT-Mauterndorf
AT,Mauerbach,AT-Mauerbach
AT,Mattsee,AT-Mattsee
AT,Mattighofen,AT-Mattighofen
AT,Mattersburg,AT-Mattersburg
AT,Matrei in Osttirol,AT-Matrei in Osttirol
AT,Matrei am Brenner,AT-Matrei am Brenner
AT,Marz,AT-Marz
AT,Martinsberg,AT-Martinsberg
AT,Markt Sankt Martin,AT-Markt Sankt Martin
AT,Sankt Florian,AT-Sankt Florian
AT,Bad Pirawarth,AT-Bad Pirawarth
AT,Markt Piesting,AT-Markt Piesting
AT,Markt Neuhodis,AT-Markt Neuhodis
AT,Markt Allhau,AT-Markt Allhau
AT,Markgrafneusiedl,AT-Markgrafneusiedl
AT,Mariazell,AT-Mariazell
AT,Maria Wörth,AT-Maria Wörth
AT,Mariatrost,AT-Mariatrost
AT,Maria Taferl,AT-Maria Taferl
AT,Mariastein,AT-Mariastein
AT,Mariasdorf,AT-Mariasdorf
AT,Maria Schmolln,AT-Maria Schmolln
AT,Maria Saal,AT-Maria Saal
AT,Maria Rain,AT-Maria Rain
AT,Mariapfarr,AT-Mariapfarr
AT,Maria Neustift,AT-Maria Neustift
AT,Maria Lankowitz,AT-Maria Lankowitz
AT,Maria Laach am Jauerling,AT-Maria Laach am Jauerling
AT,Mariahof,AT-Mariahof
AT,Maria Enzersdorf,AT-Maria Enzersdorf
AT,Maria-Anzbach,AT-Maria-Anzbach
AT,Maria Alm am Steinernen Meer,AT-Maria Alm am Steinernen Meer
AT,Marchtrenk,AT-Marchtrenk
AT,Marchegg,AT-Marchegg
AT,Marbach an der Donau,AT-Marbach an der Donau
AT,Mannsdorf an der Donau,AT-Mannsdorf an der Donau
AT,Manning,AT-Manning
AT,Mannersdorf an der Rabnitz,AT-Mannersdorf an der Rabnitz
AT,Mannersdorf am Leithagebirge,AT-Mannersdorf am Leithagebirge
AT,Mank,AT-Mank
AT,Maissau,AT-Maissau
AT,Maishofen,AT-Maishofen
AT,Mailberg,AT-Mailberg
AT,Maierdorf,AT-Maierdorf
AT,Mäder,AT-Mäder
AT,Lutzmannsburg,AT-Lutzmannsburg
AT,Lustenau,AT-Lustenau
AT,Lunz am See,AT-Lunz am See
AT,Ludmannsdorf,AT-Ludmannsdorf
AT,Ludesch,AT-Ludesch
AT,Losenstein,AT-Losenstein
AT,Lorüns,AT-Lorüns
AT,Loretto,AT-Loretto
AT,Loosdorf,AT-Loosdorf
AT,Loipersdorf bei Fürstenfeld,AT-Loipersdorf bei Fürstenfeld
AT,Loipersbach im Burgenland,AT-Loipersbach im Burgenland
AT,Loich,AT-Loich
AT,Lofer,AT-Lofer
AT,Lödersdorf,AT-Lödersdorf
AT,Lochau,AT-Lochau
AT,Litzelsdorf,AT-Litzelsdorf
AT,Litschau,AT-Litschau
AT,Linz,AT-Linz
AT,Lilienfeld,AT-Lilienfeld
AT,Ligist,AT-Ligist
AT,Liezen,AT-Liezen
AT,Lienz,AT-Lienz
AT,Lieboch,AT-Lieboch
AT,Lichtenwörth,AT-Lichtenwörth
AT,Lichtenegg,AT-Lichtenegg
AT,Leutschach,AT-Leutschach
AT,Lermoos,AT-Lermoos
AT,Leopoldsdorf im Marchfelde,AT-Leopoldsdorf im Marchfelde
AT,Leopoldsdorf,AT-Leopoldsdorf
AT,Leonding,AT-Leonding
AT,Leogang,AT-Leogang
AT,Leobersdorf,AT-Leobersdorf
AT,Leobendorf,AT-Leobendorf
AT,Leoben,AT-Leoben
AT,Lenzing,AT-Lenzing
AT,Lengenfeld,AT-Lengenfeld
AT,Lendorf,AT-Lendorf
AT,Lend,AT-Lend
AT,Leitzersdorf,AT-Leitzersdorf
AT,Leithaprodersdorf,AT-Leithaprodersdorf
AT,Leitersdorf im Raabtal,AT-Leitersdorf im Raabtal
AT,Leisach,AT-Leisach
AT,Leibnitz,AT-Leibnitz
AT,Leiben,AT-Leiben
AT,Lechaschau,AT-Lechaschau
AT,Lech,AT-Lech
AT,Laxenburg,AT-Laxenburg
AT,Lavant,AT-Lavant
AT,Lavamünd,AT-Lavamünd
AT,Lauterach,AT-Lauterach
AT,Laussa,AT-Laussa
AT,Lassing,AT-Lassing
AT,Lassee,AT-Lassee
AT,Lanzenkirchen,AT-Lanzenkirchen
AT,Lans,AT-Lans
AT,Lannach,AT-Lannach
AT,Langschlag,AT-Langschlag
AT,Langenzersdorf,AT-Langenzersdorf
AT,Langenwang,AT-Langenwang
AT,Langenrohr,AT-Langenrohr
AT,Langenlois,AT-Langenlois
AT,Langegg bei Graz,AT-Langegg bei Graz
AT,Langau,AT-Langau
AT,Lang,AT-Lang
AT,Landl,AT-Landl
AT,Landeck,AT-Landeck
AT,Lamprechtshausen,AT-Lamprechtshausen
AT,Lambach,AT-Lambach
AT,Lafnitz,AT-Lafnitz
AT,Ladis,AT-Ladis
AT,Ladendorf,AT-Ladendorf
AT,Lackendorf,AT-Lackendorf
AT,Lackenbach,AT-Lackenbach
AT,Labuch,AT-Labuch
AT,Laakirchen,AT-Laakirchen
AT,Laab im Walde,AT-Laab im Walde
AT,Laa an der Thaya,AT-Laa an der Thaya
AT,Kundl,AT-Kundl
AT,Kumberg,AT-Kumberg
AT,Kulm am Zirbitz,AT-Kulm am Zirbitz
AT,Kukmirn,AT-Kukmirn
AT,Kufstein,AT-Kufstein
AT,Kuchl,AT-Kuchl
AT,Krusdorf,AT-Krusdorf
AT,Krumegg,AT-Krumegg
AT,Krumbach,AT-Krumbach
AT,Krumau am Kamp,AT-Krumau am Kamp
AT,Krottendorf,AT-Krottendorf
AT,Krispl,AT-Krispl
AT,Krieglach,AT-Krieglach
AT,Bad Kreuzen,AT-Bad Kreuzen
AT,Krensdorf,AT-Krensdorf
AT,Kremsmünster,AT-Kremsmünster
AT,Krems an der Donau,AT-Krems an der Donau
AT,Kraubath an der Mur,AT-Kraubath an der Mur
AT,Kramsach,AT-Kramsach
AT,Krakauschatten,AT-Krakauschatten
AT,Krakauhintermühlen,AT-Krakauhintermühlen
AT,Krakaudorf,AT-Krakaudorf
AT,Köttmannsdorf,AT-Köttmannsdorf
AT,Kottingbrunn,AT-Kottingbrunn
AT,Köstendorf,AT-Köstendorf
AT,Kössen,AT-Kössen
AT,Korneuburg,AT-Korneuburg
AT,Koppl,AT-Koppl
AT,Kopfing im Innkreis,AT-Kopfing im Innkreis
AT,Königstetten,AT-Königstetten
AT,Königsdorf,AT-Königsdorf
AT,Kolsassberg,AT-Kolsassberg
AT,Kohlschwarz,AT-Kohlschwarz
AT,Kohlberg,AT-Kohlberg
AT,Kohfidisch,AT-Kohfidisch
AT,Köflach,AT-Köflach
AT,Koblach,AT-Koblach
AT,Kobersdorf,AT-Kobersdorf
AT,Kobenz,AT-Kobenz
AT,Knittelfeld,AT-Knittelfeld
AT,Klosterneuburg,AT-Klosterneuburg
AT,Klösterle,AT-Klösterle
AT,Kloster,AT-Kloster
AT,Klöch,AT-Klöch
AT,Klingenbach,AT-Klingenbach
AT,Kleinzell im Mühlkreis,AT-Kleinzell im Mühlkreis
AT,Kleinzell,AT-Kleinzell
AT,Kleinsölk,AT-Kleinsölk
AT,Klein Sankt Paul,AT-Klein Sankt Paul
AT,Klein-Pöchlarn,AT-Klein-Pöchlarn
AT,Kleinmürbisch,AT-Kleinmürbisch
AT,Kleinlobming,AT-Kleinlobming
AT,Kleinkirchheim,AT-Kleinkirchheim
AT,Klausen-Leopoldsdorf,AT-Klausen-Leopoldsdorf
AT,Klaus,AT-Klaus
AT,Klagenfurt am Wörthersee,AT-Klagenfurt am Wörthersee
AT,Klaffer am Hochficht,AT-Klaffer am Hochficht
AT,Kitzeck im Sausal,AT-Kitzeck im Sausal
AT,Kitzbühel,AT-Kitzbühel
AT,Kittsee,AT-Kittsee
AT,Kirnberg an der Mank,AT-Kirnberg an der Mank
AT,Kirchstetten,AT-Kirchstetten
AT,Kirchschlag in der Buckligen Welt,AT-Kirchschlag in der Buckligen Welt
AT,Kirchschlag bei Linz,AT-Kirchschlag bei Linz
AT,Kirchschlag,AT-Kirchschlag
AT,Kirchdorf in Tirol,AT-Kirchdorf in Tirol
AT,Kirchberg ob der Donau,AT-Kirchberg ob der Donau
AT,Kirchberg in Tirol,AT-Kirchberg in Tirol
AT,Kirchberg an der Raab,AT-Kirchberg an der Raab
AT,Kirchberg an der Pielach,AT-Kirchberg an der Pielach
AT,Kirchberg am Wechsel,AT-Kirchberg am Wechsel
AT,Kirchberg am Walde,AT-Kirchberg am Walde
AT,Kirchberg am Wagram,AT-Kirchberg am Wagram
AT,Kirchbach in Steiermark,AT-Kirchbach in Steiermark
AT,Kirchbach,AT-Kirchbach
AT,Kindberg,AT-Kindberg
AT,Kilb,AT-Kilb
AT,Keutschach am See,AT-Keutschach am See
AT,Kennelbach,AT-Kennelbach
AT,Kemeten,AT-Kemeten
AT,Kematen in Tirol,AT-Kematen in Tirol
AT,Kematen an der Ybbs,AT-Kematen an der Ybbs
AT,Kautzen,AT-Kautzen
AT,Kauns,AT-Kauns
AT,Kaumberg,AT-Kaumberg
AT,Katzelsdorf,AT-Katzelsdorf
AT,Kasten bei Böheimkirchen,AT-Kasten bei Böheimkirchen
AT,Kartitsch,AT-Kartitsch
AT,Karrösten,AT-Karrösten
AT,Karres,AT-Karres
AT,Karlstetten,AT-Karlstetten
AT,Kaprun,AT-Kaprun
AT,Kappl,AT-Kappl
AT,Kappel am Krappfeld,AT-Kappel am Krappfeld
AT,Kapfenstein,AT-Kapfenstein
AT,Kapfenberg,AT-Kapfenberg
AT,Kapelln,AT-Kapelln
AT,Kapellen,AT-Kapellen
AT,Kammern im Liesingtal,AT-Kammern im Liesingtal
AT,Kalwang,AT-Kalwang
AT,Kaltenleutgeben,AT-Kaltenleutgeben
AT,Kaltenbach,AT-Kaltenbach
AT,Kalsdorf bei Graz,AT-Kalsdorf bei Graz
AT,Kaisersdorf,AT-Kaisersdorf
AT,Kaindorf an der Sulm,AT-Kaindorf an der Sulm
AT,Kaindorf,AT-Kaindorf
AT,Kainach bei Voitsberg,AT-Kainach bei Voitsberg
AT,Kaibing,AT-Kaibing
AT,Jungholz,AT-Jungholz
AT,Judenburg,AT-Judenburg
AT,Jois,AT-Jois
AT,Johnsbach,AT-Johnsbach
AT,Jochberg,AT-Jochberg
AT,Jerzens,AT-Jerzens
AT,Jennersdorf,AT-Jennersdorf
AT,Jenbach,AT-Jenbach
AT,Jedenspeigen,AT-Jedenspeigen
AT,Japons,AT-Japons
AT,Jaidhof,AT-Jaidhof
AT,Jagerberg,AT-Jagerberg
AT,Jabing,AT-Jabing
AT,Ischgl,AT-Ischgl
AT,Irschen,AT-Irschen
AT,Irdning,AT-Irdning
AT,Inzing,AT-Inzing
AT,Inzenhof,AT-Inzenhof
AT,Innsbruck,AT-Innsbruck
AT,Innervillgraten,AT-Innervillgraten
AT,Innerschwand,AT-Innerschwand
AT,Innerbraz,AT-Innerbraz
AT,Imsterberg,AT-Imsterberg
AT,Imst,AT-Imst
AT,Ilz,AT-Ilz
AT,Illmitz,AT-Illmitz
AT,Hüttschlag,AT-Hüttschlag
AT,Hüttenberg,AT-Hüttenberg
AT,Hüttau,AT-Hüttau
AT,Hürm,AT-Hürm
AT,Hundsheim,AT-Hundsheim
AT,Hörsching,AT-Hörsching
AT,Hornstein,AT-Hornstein
AT,Horn,AT-Horn
AT,Horitschon,AT-Horitschon
AT,Hörbranz,AT-Hörbranz
AT,Hopfgarten im Brixental,AT-Hopfgarten im Brixental
AT,Hopfgarten in Defereggen,AT-Hopfgarten in Defereggen
AT,Holzhausen,AT-Holzhausen
AT,Hollersbach im Pinzgau,AT-Hollersbach im Pinzgau
AT,Hollenthon,AT-Hollenthon
AT,Hollenstein an der Ybbs,AT-Hollenstein an der Ybbs
AT,Hollenegg,AT-Hollenegg
AT,Hollabrunn,AT-Hollabrunn
AT,Hohenweiler,AT-Hohenweiler
AT,Hohenthurn,AT-Hohenthurn
AT,Hohentauern,AT-Hohentauern
AT,Hohenruppersdorf,AT-Hohenruppersdorf
AT,Hohenems,AT-Hohenems
AT,Hoheneich,AT-Hoheneich
AT,Hohenberg,AT-Hohenberg
AT,Hohenau an der Raab,AT-Hohenau an der Raab
AT,Hofstätten an der Raab,AT-Hofstätten an der Raab
AT,Höfen,AT-Höfen
AT,Hof bei Straden,AT-Hof bei Straden
AT,Hof bei Salzburg,AT-Hof bei Salzburg
AT,Hof am Leithaberge,AT-Hof am Leithaberge
AT,Hochwolkersdorf,AT-Hochwolkersdorf
AT,Höchst,AT-Höchst
AT,Hochfilzen,AT-Hochfilzen
AT,Hochburg-Ach,AT-Hochburg-Ach
AT,Hitzendorf,AT-Hitzendorf
AT,Hirtenberg,AT-Hirtenberg
AT,Hirschbach,AT-Hirschbach
AT,Hirnsdorf,AT-Hirnsdorf
AT,Hirm,AT-Hirm
AT,Hippach,AT-Hippach
AT,Hintersee,AT-Hintersee
AT,Hinterbrühl,AT-Hinterbrühl
AT,Himmelberg,AT-Himmelberg
AT,Himberg,AT-Himberg
AT,Hieflau,AT-Hieflau
AT,Heugraben,AT-Heugraben
AT,Herzogsdorf,AT-Herzogsdorf
AT,Herzogenburg,AT-Herzogenburg
AT,Herrnbaumgarten,AT-Herrnbaumgarten
AT,Hernstein,AT-Hernstein
AT,Hermagor,AT-Hermagor
AT,Hennersdorf,AT-Hennersdorf
AT,Henndorf am Wallersee,AT-Henndorf am Wallersee
AT,Hengsberg,AT-Hengsberg
AT,Hellmonsödt,AT-Hellmonsödt
AT,Heiterwang,AT-Heiterwang
AT,Heiligenkreuz im Lafnitztal,AT-Heiligenkreuz im Lafnitztal
AT,Heiligenkreuz am Waasen,AT-Heiligenkreuz am Waasen
AT,Heiligenkreuz,AT-Heiligenkreuz
AT,Heiligenbrunn,AT-Heiligenbrunn
AT,Heiligenblut,AT-Heiligenblut
AT,Heidenreichstein,AT-Heidenreichstein
AT,Hausmannstätten,AT-Hausmannstätten
AT,Hausleiten,AT-Hausleiten
AT,Hauskirchen,AT-Hauskirchen
AT,Hausbrunn,AT-Hausbrunn
AT,Haus,AT-Haus
AT,Haunoldstein,AT-Haunoldstein
AT,Haugsdorf,AT-Haugsdorf
AT,Haugschlag,AT-Haugschlag
AT,Hatzendorf,AT-Hatzendorf
AT,Hatting,AT-Hatting
AT,Häselgehr,AT-Häselgehr
AT,Hartl,AT-Hartl
AT,Hart im Zillertal,AT-Hart im Zillertal
AT,Hartberg,AT-Hartberg
AT,Harmannsdorf,AT-Harmannsdorf
AT,Haringsee,AT-Haringsee
AT,Bad Häring,AT-Bad Häring
AT,Hardegg,AT-Hardegg
AT,Hard,AT-Hard
AT,Hannersdorf,AT-Hannersdorf
AT,Handenberg,AT-Handenberg
AT,Hallwang,AT-Hallwang
AT,Hallein,AT-Hallein
AT,Halbturn,AT-Halbturn
AT,Halbenrain,AT-Halbenrain
AT,Hainzenberg,AT-Hainzenberg
AT,Hainsdorf im Schwarzautal,AT-Hainsdorf im Schwarzautal
AT,Hainfeld,AT-Hainfeld
AT,Hainersdorf,AT-Hainersdorf
AT,Hainburg an der Donau,AT-Hainburg an der Donau
AT,Haiming,AT-Haiming
AT,Haidershofen,AT-Haidershofen
AT,Haibach im Mühlkreis,AT-Haibach im Mühlkreis
AT,Hagenbrunn,AT-Hagenbrunn
AT,Hafnerbach,AT-Hafnerbach
AT,Hadres,AT-Hadres
AT,Hackerberg,AT-Hackerberg
AT,Haag am Hausruck,AT-Haag am Hausruck
AT,Haag,AT-Haag
AT,Güttenbach,AT-Güttenbach
AT,Guttaring,AT-Guttaring
AT,Gutenstein,AT-Gutenstein
AT,Gutenbrunn,AT-Gutenbrunn
AT,Gutau,AT-Gutau
AT,Güssing,AT-Güssing
AT,Gurk,AT-Gurk
AT,Guntramsdorf,AT-Guntramsdorf
